id,id_contract,time,amount,consumption
17229,1229,21,39.3144561801,1327
17230,1230,34,47.6368131452,1061
17231,1231,10,36.5911232514,1760
17232,1232,6,112.59862296,368
17233,1233,17,0.372555841694,203
17234,1234,19,10.6248365289,1306
17235,1235,4,115.537983533,1348
17236,1236,15,10.7944247651,1876
17237,1237,27,52.4860637319,1218
17238,1238,24,58.2534911806,1991
17239,1239,14,12.2199066348,21
17240,1240,31,14.7732942264,263
17241,1241,29,69.1516929874,190
17242,1242,3,64.0367117184,355
17243,1243,34,8.32966669071,1108
17244,1244,14,21.6306840617,88
17245,1245,9,91.6037425345,1510
17246,1246,33,170.874154083,1605
17247,1247,32,113.855964097,1121
17248,1248,36,29.3790943177,874
17249,1249,10,7.12463774794,429
17250,1250,18,26.2086427718,598
17251,1251,29,67.4812942215,389
17252,1252,36,98.8859450768,1252
17253,1253,18,73.0257017736,1337
17254,1254,30,48.210792849,1762
17255,1255,18,58.5532031779,977
17256,1256,33,246.172907627,1543
17257,1257,23,148.511512218,546
17258,1258,15,126.945963886,310
17259,1259,24,30.3217608272,979
17260,1260,2,40.357986635,1538
17261,1261,28,132.890681597,1644
17262,1262,21,29.1319387832,1973
17263,1263,20,9.82095357267,1058
17264,1264,5,109.326480787,164
17265,1265,20,72.0296177098,171
17266,1266,22,146.303358866,32
17267,1267,30,147.432854472,1916
17268,1268,20,17.0723086595,205
17269,1269,4,108.24545569,1698
17270,1270,35,169.888540117,1384
17271,1271,17,63.8603976783,1154
17272,1272,26,59.1457845212,616
17273,1273,33,164.06034569,621
17274,1274,6,3.65394933181,1652
17275,1275,5,89.6365982898,1237
17276,1276,11,4.05180742797,798
17277,1277,25,188.782687048,1829
17278,1278,24,32.1330660638,253
17279,1279,8,231.493259336,1030
17280,1280,34,30.7007884652,696
17281,1281,31,85.8517271482,1040
17282,1282,29,97.7367656883,15
17283,1283,27,0.740875398669,392
17284,1284,36,96.0583244351,1037
17285,1285,24,27.4737600662,856
17286,1286,5,87.6509029896,738
17287,1287,5,82.4538207618,567
17288,1288,10,109.624873163,1090
17289,1289,32,0.270269966956,929
17290,1290,29,21.9226041254,1113
17291,1291,7,105.472999054,529
17292,1292,30,20.192607428,1172
17293,1293,11,13.3488252814,1257
17294,1294,15,32.3711718134,735
17295,1295,6,107.248436285,1502
17296,1296,26,299.972219299,1286
17297,1297,12,19.9433022346,1099
17298,1298,20,15.1849511056,963
17299,1299,9,15.7313967565,1094
17300,1300,7,40.0875851527,1118
17301,1301,32,181.928060742,1804
17302,1302,27,52.7701037293,1814
17303,1303,3,29.0033979668,924
17304,1304,18,194.209893231,646
17305,1305,32,13.1002473929,380
17306,1306,18,41.3075564585,939
17307,1307,36,3.31843720888,1462
17308,1308,34,173.46437458,1949
17309,1309,16,3.3957437921,1751
17310,1310,31,110.817129195,116
17311,1311,8,115.444170276,1786
17312,1312,1,78.0175882328,685
17313,1313,17,4.57056677298,1527
17314,1314,22,28.3086524089,1820
17315,1315,35,67.7493950195,1987
17316,1316,29,257.459799283,347
17317,1317,28,12.9176249847,1017
17318,1318,4,7.68064616877,1230
17319,1319,11,38.8591297834,399
17320,1320,8,60.2628093971,1877
17321,1321,3,31.5684226292,269
17322,1322,16,12.7833730664,1140
17323,1323,32,56.0168118906,69
17324,1324,29,73.3072942881,1634
17325,1325,1,26.334150631,450
17326,1326,36,66.3604640506,694
17327,1327,34,25.8769578124,1837
17328,1328,35,8.96695783398,762
17329,1329,4,82.11129857,1872
17330,1330,34,108.241558217,790
17331,1331,19,15.6305028413,907
17332,1332,11,9.07513309892,388
17333,1333,12,41.8628542339,583
17334,1334,21,11.2671087915,1570
17335,1335,12,68.7661447185,1268
17336,1336,4,74.042833942,754
17337,1337,23,55.6490851501,1705
17338,1338,34,122.728194814,375
17339,1339,23,6.71920603209,1440
17340,1340,31,99.3819853815,978
17341,1341,21,90.846072151,285
17342,1342,33,65.4931183965,1486
17343,1343,34,2.32258845332,511
17344,1344,21,81.6975033595,1799
17345,1345,21,29.6914392838,356
17346,1346,33,111.311530788,297
17347,1347,4,33.3766542662,1907
17348,1348,34,13.1388988515,807
17349,1349,13,10.7588816577,1897
17350,1350,10,24.8321433021,1002
17351,1351,20,208.114444833,1094
17352,1352,29,64.3244983641,1401
17353,1353,28,44.4669211516,61
17354,1354,13,3.89309343882,1748
17355,1355,22,69.1305685197,1672
17356,1356,16,59.363965118,983
17357,1357,36,131.108803026,1958
17358,1358,33,50.7287942774,378
17359,1359,3,108.718458897,528
17360,1360,35,207.116648684,1786
17361,1361,4,133.062876448,1585
17362,1362,35,0.540934803749,1503
17363,1363,30,75.3100133167,860
17364,1364,4,143.258308955,1496
17365,1365,30,11.4932189928,456
17366,1366,34,14.9066114029,14
17367,1367,26,101.090259211,107
17368,1368,36,22.304119984,1702
17369,1369,29,87.3311881514,1370
17370,1370,32,44.7488999435,1693
17371,1371,18,89.5028244638,1179
17372,1372,9,125.869119704,1556
17373,1373,1,39.4026612426,1602
17374,1374,5,66.5396587852,1571
17375,1375,26,44.895449669,1036
17376,1376,27,64.36119117,584
17377,1377,11,137.901947828,1013
17378,1378,13,65.9565262828,1684
17379,1379,21,72.0627013776,761
17380,1380,19,76.1623027193,890
17381,1381,27,13.117077726,1582
17382,1382,27,3.38987108377,1918
17383,1383,20,53.5590886973,1074
17384,1384,12,16.9414748942,1079
17385,1385,21,25.0843583041,1219
17386,1386,35,147.897707604,264
17387,1387,21,4.52727762725,1335
17388,1388,3,48.4678786271,881
17389,1389,18,31.2624413047,1976
17390,1390,18,73.6803140853,939
17391,1391,27,113.967137706,971
17392,1392,17,3.46973102321,1226
17393,1393,10,72.0649837835,1500
17394,1394,36,2.31493995311,138
17395,1395,33,51.8260768949,1477
17396,1396,35,112.495182033,1280
17397,1397,9,35.1970664853,157
17398,1398,1,51.8889334433,1880
17399,1399,30,29.1256248863,1054
17400,1400,5,29.4819156697,1385
17401,1401,1,54.5349608474,202
17402,1402,33,6.85177748011,742
17403,1403,16,130.260924727,539
17404,1404,28,66.8413379527,444
17405,1405,17,147.746250547,342
17406,1406,3,113.5990447,25
17407,1407,11,19.8379544693,23
17408,1408,30,50.4771876059,585
17409,1409,1,26.5685954752,69
17410,1410,30,86.2990680058,1548
17411,1411,15,38.7754780248,1055
17412,1412,20,133.785461082,1809
17413,1413,9,40.5739164192,765
17414,1414,32,20.84183658,315
17415,1415,32,155.931068211,1552
17416,1416,9,62.590052587,120
17417,1417,8,19.2256376206,871
17418,1418,4,4.38478639701,1380
17419,1419,7,101.220680186,1720
17420,1420,33,1.30598880346,1014
17421,1421,30,30.1123405552,376
17422,1422,11,31.0836862771,1650
17423,1423,11,75.4544371588,1506
17424,1424,22,11.664791734,129
17425,1425,2,202.020079284,1785
17426,1426,30,2.51485079501,697
17427,1427,28,61.249164806,1311
17428,1428,16,315.928930008,140
17429,1429,1,2.90323385715,823
17430,1430,30,46.295928957,388
17431,1431,9,38.4891344957,1112
17432,1432,26,16.9974758006,868
17433,1433,10,26.3392193207,874
17434,1434,17,7.47076984814,735
17435,1435,24,4.61344832534,1785
17436,1436,15,3.10163073998,1226
17437,1437,23,8.25870623444,1609
17438,1438,28,35.4253797534,1063
17439,1439,22,7.55556288452,1763
17440,1440,31,121.904976932,930
17441,1441,3,114.887959598,349
17442,1442,2,75.4937720783,1827
17443,1443,5,39.9040277036,1188
17444,1444,23,0.462542174508,1155
17445,1445,18,59.2010504343,417
17446,1446,5,251.682207797,1913
17447,1447,20,1.67106246342,1547
17448,1448,30,50.9717572514,504
17449,1449,35,32.3533214814,134
17450,1450,21,6.13002441839,1807
17451,1451,6,67.2785857398,872
17452,1452,28,17.5849142423,1504
17453,1453,31,20.3899783452,814
17454,1454,12,34.3583627693,1866
17455,1455,10,277.687139656,534
17456,1456,21,6.63904722213,1603
17457,1457,14,118.624759086,1088
17458,1458,31,65.8601892963,458
17459,1459,24,103.807932267,920
17460,1460,32,76.9615017392,1063
17461,1461,27,8.57201651198,459
17462,1462,3,2.70764483565,1552
17463,1463,9,57.101699009,863
17464,1464,24,67.9517809834,327
17465,1465,12,43.3480392877,1816
17466,1466,5,19.4048032147,373
17467,1467,22,30.6959906722,1790
17468,1468,22,67.5683960164,1792
17469,1469,29,28.6883986473,1842
17470,1470,35,131.664105678,1667
17471,1471,22,136.429091928,712
17472,1472,15,25.4457663333,1032
17473,1473,34,1.3014349095,669
17474,1474,30,1.05385065199,1440
17475,1475,27,35.1071822599,1618
17476,1476,32,8.88718703829,114
17477,1477,19,59.6440220599,704
17478,1478,10,40.9080614469,1927
17479,1479,14,159.386759617,548
17480,1480,30,165.063234396,358
17481,1481,28,320.324396587,1519
17482,1482,26,3.93716217968,1593
17483,1483,2,164.039374676,330
17484,1484,33,37.0773026864,1610
17485,1485,2,42.3657330386,614
17486,1486,2,26.8727402116,1086
17487,1487,34,93.9675407662,247
17488,1488,34,73.0455865617,297
17489,1489,27,23.0903024664,341
17490,1490,35,118.051896083,1802
17491,1491,33,7.03533861414,940
17492,1492,17,69.2839387775,1980
17493,1493,17,133.71947802,479
17494,1494,16,2.18756879106,1723
17495,1495,32,59.5180153253,568
17496,1496,24,21.2660165536,1091
17497,1497,28,236.56576074,1820
17498,1498,30,30.794693617,280
17499,1499,6,19.0546695962,1027
17500,1500,10,39.4669344236,1876
17501,1501,17,49.0139633672,1084
17502,1502,35,101.791381013,1598
17503,1503,28,52.386447199,267
17504,1504,32,54.9217187145,1149
17505,1505,16,86.6747018958,1277
17506,1506,26,14.5091737226,453
17507,1507,33,166.243121912,1112
17508,1508,35,84.7271227613,213
17509,1509,12,66.8201560734,906
17510,1510,19,21.7328277095,1364
17511,1511,20,10.8368353916,1744
17512,1512,31,149.713944387,1382
17513,1513,17,11.0856013997,982
17514,1514,2,61.3986448184,1806
17515,1515,25,3.45556705467,1622
17516,1516,26,114.32937101,1940
17517,1517,21,7.6951403721,1315
17518,1518,18,44.8749037752,1381
17519,1519,22,102.954962081,677
17520,1520,10,24.0631805862,637
17521,1521,19,77.7882356724,1475
17522,1522,10,68.3509792451,1670
17523,1523,28,370.145304864,841
17524,1524,21,112.599483534,904
17525,1525,8,31.4424465724,415
17526,1526,14,93.2633822936,218
17527,1527,25,90.9277555698,1828
17528,1528,26,54.5855329696,1304
17529,1529,9,62.5267981791,1210
17530,1530,20,47.3291042048,1514
17531,1531,16,164.204221237,673
17532,1532,17,91.5122322454,789
17533,1533,29,24.9362486477,1142
17534,1534,5,28.3801061247,840
17535,1535,31,124.083767758,195
17536,1536,23,43.4562587286,1780
17537,1537,26,94.423602507,465
17538,1538,35,1.15077613422,109
17539,1539,32,131.134057313,991
17540,1540,34,5.27388795436,1801
17541,1541,18,26.7284639788,381
17542,1542,21,9.00631273283,1051
17543,1543,21,95.13482827,1277
17544,1544,17,133.724521877,1039
17545,1545,2,118.754542393,1484
17546,1546,21,11.8739362749,1202
17547,1547,1,112.623745395,1858
17548,1548,27,36.6282983909,1287
17549,1549,26,82.1125172614,1612
17550,1550,5,33.1503129606,1006
17551,1551,12,41.0965718313,142
17552,1552,34,103.337523447,278
17553,1553,14,20.3812004063,534
17554,1554,20,7.74298996869,1673
17555,1555,9,30.154804543,1272
17556,1556,33,72.8164832222,1774
17557,1557,3,95.715020816,1091
17558,1558,3,10.5499295396,433
17559,1559,11,92.6767377714,1196
17560,1560,32,104.892653274,1512
17561,1561,19,134.966440172,1267
17562,1562,4,204.637415216,1151
17563,1563,26,130.64137314,1220
17564,1564,20,82.9748210732,859
17565,1565,32,55.2561411584,1473
17566,1566,14,11.3517568202,189
17567,1567,28,89.3580378753,1480
17568,1568,7,17.6478608327,1685
17569,1569,20,21.3726223995,1592
17570,1570,32,39.8752651937,265
17571,1571,6,12.1933911141,1116
17572,1572,32,26.7322161463,366
17573,1573,3,248.971304793,50
17574,1574,31,106.328419679,1597
17575,1575,2,37.4967727817,1682
17576,1576,12,70.4210611042,1122
17577,1577,4,47.5807375185,109
17578,1578,29,22.2328320771,169
17579,1579,6,11.0727684236,387
17580,1580,11,122.451782139,732
17581,1581,20,69.1536805385,835
17582,1582,1,2.56704116821,1725
17583,1583,18,10.0685667727,216
17584,1584,25,185.775074229,103
17585,1585,15,123.576642204,778
17586,1586,33,48.5690195721,1510
17587,1587,15,6.08193322408,601
17588,1588,2,3.75868402058,960
17589,1589,12,9.53333877456,234
17590,1590,3,60.2460274692,146
17591,1591,28,38.2311444258,146
17592,1592,29,14.0152429594,1497
17593,1593,26,61.9389036386,314
17594,1594,24,24.1569286844,1968
17595,1595,1,23.7439748531,888
17596,1596,21,18.8670436614,1353
17597,1597,24,92.6212571203,1154
17598,1598,36,23.211089309,1815
17599,1599,23,18.504749058,1697
17600,1600,6,45.8965452248,1644
17601,1,20,115.458591128,132
17602,2,12,132.487048951,791
17603,3,19,72.6798793418,1902
17604,4,32,14.4883981228,1232
17605,5,35,17.3761592381,121
17606,6,29,4.57507960719,745
17607,7,26,11.0891642002,1731
17608,8,9,247.323726746,1811
17609,9,9,47.676162114,925
17610,10,13,0.883032486236,1406
17611,11,33,34.0248524963,1148
17612,12,19,25.7820346036,1197
17613,13,20,4.50956316298,1845
17614,14,16,27.0795514198,1865
17615,15,7,489.950840225,357
17616,16,4,21.2995545452,467
17617,17,6,108.594299805,847
17618,18,20,9.7619916504,510
17619,19,30,64.778974006,1037
17620,20,12,78.5570806369,1790
17621,21,10,18.6032047077,963
17622,22,23,108.773848399,1300
17623,23,6,71.6319173572,248
17624,24,21,16.1785262359,171
17625,25,2,249.907405954,110
17626,26,24,78.798021698,474
17627,27,1,5.39763949763,947
17628,28,35,9.14818256714,217
17629,29,18,68.9179660071,1342
17630,30,29,13.445894584,1154
17631,31,11,12.074182813,1866
17632,32,35,118.528500676,1311
17633,33,19,128.40265759,1298
17634,34,7,10.7911343731,1953
17635,35,6,448.399894079,1337
17636,36,31,72.9798326284,950
17637,37,9,99.6338190482,1264
17638,38,31,95.4271845146,536
17639,39,13,101.130197096,820
17640,40,4,45.4667946887,1326
17641,41,6,52.2302442729,743
17642,42,14,56.3372732648,1802
17643,43,27,44.2041128678,1467
17644,44,36,50.8961675511,393
17645,45,4,34.392126548,62
17646,46,26,46.7261055413,1183
17647,47,36,3.20732184662,314
17648,48,6,63.1377281191,104
17649,49,19,53.1259753955,556
17650,50,17,74.9793960262,1562
17651,51,16,10.3252013964,1005
17652,52,14,52.6849047564,1540
17653,53,16,154.608091402,1175
17654,54,2,14.6246697191,47
17655,55,12,56.175600184,400
17656,56,3,289.987214766,885
17657,57,18,87.8709577185,69
17658,58,33,125.125495474,110
17659,59,15,371.064284255,1808
17660,60,11,19.9508543782,1747
17661,61,30,36.6553907774,1550
17662,62,28,7.84652864629,1767
17663,63,25,144.407829204,473
17664,64,21,5.51818703927,1667
17665,65,31,75.7509605452,349
17666,66,31,14.4600850603,1916
17667,67,17,27.6669256495,90
17668,68,5,53.0449879846,517
17669,69,15,15.820535329,1972
17670,70,29,179.909718401,527
17671,71,3,8.03314313382,95
17672,72,18,203.691583247,396
17673,73,5,40.8728559603,1898
17674,74,2,274.030620425,1741
17675,75,20,14.0140235239,704
17676,76,9,65.5343808189,379
17677,77,4,20.0648409415,1215
17678,78,31,22.3327138563,375
17679,79,5,4.26689884431,1103
17680,80,18,297.889518957,1223
17681,81,26,166.402033517,277
17682,82,9,26.9057321898,1979
17683,83,5,35.4289069665,1456
17684,84,27,106.451059649,402
17685,85,32,64.8053404307,568
17686,86,17,48.02689185,1285
17687,87,34,141.549888064,478
17688,88,28,205.882026054,784
17689,89,32,5.17888230048,1317
17690,90,16,76.8674592796,117
17691,91,31,145.7853793,52
17692,92,1,149.859160211,164
17693,93,22,58.3869065639,1202
17694,94,22,64.1160250919,1736
17695,95,33,116.719815912,51
17696,96,31,13.7669439733,211
17697,97,10,74.2657872733,321
17698,98,25,19.6937829326,887
17699,99,5,28.6303000196,1103
17700,100,36,5.98858631707,688
17701,101,13,32.2728950604,38
17702,102,2,20.4015891854,331
17703,103,7,95.8511328773,683
17704,104,32,19.9816284028,415
17705,105,36,10.793829121,20
17706,106,34,233.482500312,1600
17707,107,9,24.0820018266,809
17708,108,17,198.065947405,181
17709,109,7,17.6095941492,648
17710,110,27,11.5929470179,1067
17711,111,24,26.3653808096,1972
17712,112,8,26.5078059474,853
17713,113,28,72.4957252531,481
17714,114,16,22.6749418613,1177
17715,115,27,89.3680592102,9
17716,116,12,95.8543340833,1867
17717,117,35,31.4124041484,1631
17718,118,11,18.535680418,1566
17719,119,1,78.1450376199,998
17720,120,31,48.0799401092,1149
17721,121,19,9.99410780487,1629
17722,122,4,36.3374634962,583
17723,123,3,79.2804997789,46
17724,124,8,23.1269352221,10
17725,125,5,270.125738992,815
17726,126,8,6.53482288865,448
17727,127,24,4.42779161226,306
17728,128,7,11.2292678333,342
17729,129,26,189.969299371,1648
17730,130,6,116.365548411,1891
17731,131,20,53.2471817175,526
17732,132,4,17.7465933846,1155
17733,133,17,5.5132715465,525
17734,134,17,69.5626255108,1026
17735,135,4,75.7253323902,630
17736,136,14,136.065114204,1385
17737,137,35,46.2314770742,264
17738,138,19,17.6717058917,1028
17739,139,2,78.5644560025,38
17740,140,3,43.7642388257,1338
17741,141,17,34.2691234127,1522
17742,142,33,24.2692189558,1715
17743,143,22,56.5981093053,1960
17744,144,35,62.311475583,1488
17745,145,21,34.5199815907,138
17746,146,18,10.3895717495,1805
17747,147,28,27.5334647208,1811
17748,148,13,164.003628455,1018
17749,149,7,49.8974584674,1511
17750,150,28,16.1070294837,1214
17751,151,33,46.6280817802,60
17752,152,36,106.314406253,327
17753,153,31,231.693563039,1012
17754,154,21,5.1556608201,599
17755,155,29,38.9348038145,758
17756,156,3,4.33260421892,1441
17757,157,25,16.4127210441,70
17758,158,17,24.1940011418,258
17759,159,32,109.836588577,1633
17760,160,24,58.0706066847,1998
17761,161,33,18.1317583872,1529
17762,162,14,71.3854715194,1202
17763,163,25,67.5404420596,974
17764,164,7,37.0051023313,1297
17765,165,27,31.0638397192,1785
17766,166,29,86.9602777004,483
17767,167,11,16.6931325191,75
17768,168,2,5.16367226886,101
17769,169,31,62.9716018253,1337
17770,170,32,209.646164818,300
17771,171,8,88.8018446633,1406
17772,172,34,16.6540527309,1454
17773,173,34,41.9542291469,1735
17774,174,14,102.807270503,43
17775,175,26,72.782934572,1696
17776,176,30,41.3727307377,796
17777,177,2,103.989284248,1815
17778,178,8,88.5146278715,1673
17779,179,28,11.428426091,166
17780,180,32,96.6441677665,436
17781,181,18,54.7198363171,1052
17782,182,21,33.4711792684,974
17783,183,34,38.6028586584,1419
17784,184,33,53.733931632,941
17785,185,36,57.9739077883,1205
17786,186,8,51.5374100972,1899
17787,187,5,38.8784405822,113
17788,188,15,38.0805903091,1503
17789,189,5,40.4506681147,94
17790,190,23,32.7047981173,309
17791,191,3,32.0996020755,1494
17792,192,3,42.3212744049,598
17793,193,35,64.6942356073,163
17794,194,14,69.4080167801,1332
17795,195,1,29.107810034,66
17796,196,23,56.5632951111,1180
17797,197,31,69.7211467078,268
17798,198,9,61.9230603336,1061
17799,199,6,20.7621413489,1553
17800,200,9,7.0399760182,255
17801,201,18,8.84503920339,201
17802,202,32,6.39240280589,125
17803,203,30,4.66209879275,529
17804,204,10,36.7494934031,1916
17805,205,36,49.0812162593,1984
17806,206,26,75.2714579306,337
17807,207,16,100.137524865,1001
17808,208,8,25.4194868348,100
17809,209,14,25.2804035839,481
17810,210,20,43.7031181172,473
17811,211,20,2.92610055321,1602
17812,212,8,88.0648646647,140
17813,213,34,93.2108098422,1224
17814,214,2,73.9578748537,1626
17815,215,10,8.4404444421,1687
17816,216,17,66.3143262334,202
17817,217,5,59.5688416299,128
17818,218,24,99.1412097758,123
17819,219,21,15.5109918966,14
17820,220,3,25.9415858602,1076
17821,221,17,30.7671397444,555
17822,222,31,20.8933206626,809
17823,223,20,2.39444992851,509
17824,224,6,66.6490028167,1430
17825,225,12,1.803051501,833
17826,226,35,29.6422150365,181
17827,227,30,45.3131216555,1837
17828,228,13,129.473796709,1951
17829,229,6,169.186247194,1409
17830,230,30,22.3836211662,907
17831,231,9,67.8961069302,990
17832,232,33,66.194799216,690
17833,233,22,47.373471804,1494
17834,234,13,104.469839603,408
17835,235,1,29.0034181738,835
17836,236,32,110.37187012,1424
17837,237,36,46.7882120428,1994
17838,238,19,43.9362138093,1945
17839,239,27,115.940275044,1411
17840,240,8,57.0870523884,1231
17841,241,33,0.688769999925,1123
17842,242,8,11.6705034231,907
17843,243,14,97.8325398293,1202
17844,244,8,55.9142047911,1244
17845,245,29,11.0051140483,1196
17846,246,32,132.582398543,1729
17847,247,11,97.1308523544,1545
17848,248,13,257.804504933,1517
17849,249,32,2.64919652531,1456
17850,250,19,10.4191239905,1875
17851,251,8,11.9654193387,1906
17852,252,26,13.5713936581,308
17853,253,10,17.6022391583,543
17854,254,5,7.18391462856,1939
17855,255,9,31.7445805455,304
17856,256,8,124.274086561,1155
17857,257,15,167.020934019,335
17858,258,34,6.48107870764,165
17859,259,16,181.160482192,259
17860,260,3,23.5728495448,1231
17861,261,1,58.4824423959,1693
17862,262,29,259.888029191,30
17863,263,11,75.1259666925,401
17864,264,3,7.16582521041,925
17865,265,26,13.8102869546,275
17866,266,25,309.42845745,924
17867,267,24,9.4681581903,108
17868,268,11,30.2756932567,711
17869,269,19,123.303171492,808
17870,270,28,31.453685028,1281
17871,271,14,3.019146232,47
17872,272,27,38.7312642077,112
17873,273,10,182.348711264,1679
17874,274,21,37.1303029232,975
17875,275,28,119.547427622,854
17876,276,8,0.805831882828,778
17877,277,4,129.157698036,116
17878,278,32,69.8457294622,1267
17879,279,31,19.2631974061,1297
17880,280,16,0.0068623035091,379
17881,281,14,116.518674619,1622
17882,282,35,15.1499676307,1978
17883,283,29,33.4832369973,169
17884,284,21,127.073426792,1482
17885,285,32,117.071789557,1631
17886,286,3,115.071384366,1125
17887,287,30,124.391290932,981
17888,288,28,15.5486121287,1102
17889,289,26,95.8077547565,1786
17890,290,16,76.1157666101,1877
17891,291,25,1.05040640066,11
17892,292,24,13.08457849,356
17893,293,5,40.0316402709,265
17894,294,8,27.6129390051,1845
17895,295,9,9.88867118414,1255
17896,296,2,10.223013762,21
17897,297,21,30.9300507581,1570
17898,298,27,36.0621473538,1264
17899,299,12,60.0630075987,551
17900,300,34,57.9575155909,210
17901,301,5,139.018893356,975
17902,302,33,61.1054014839,327
17903,303,22,111.88098985,1963
17904,304,25,40.8637743587,120
17905,305,22,14.9857990778,1911
17906,306,29,53.6270167279,1614
17907,307,21,168.193415048,1881
17908,308,9,4.66957299015,1584
17909,309,3,25.4400642837,652
17910,310,36,5.19333495713,1370
17911,311,25,20.9263770154,626
17912,312,30,133.48269958,814
17913,313,10,22.3895422733,767
17914,314,25,63.0105429948,312
17915,315,4,2.90901572456,633
17916,316,23,315.640322567,1286
17917,317,7,399.047401427,722
17918,318,19,37.4719115346,1411
17919,319,34,7.38966441127,674
17920,320,9,106.608670427,126
17921,321,35,9.28860234608,246
17922,322,28,122.2112,1860
17923,323,34,30.1780138527,910
17924,324,21,60.0196584352,763
17925,325,8,107.950785854,1496
17926,326,8,5.45502254157,1200
17927,327,15,9.40509464346,1579
17928,328,25,153.540435763,364
17929,329,25,84.0039496391,347
17930,330,27,67.1135763087,61
17931,331,4,72.5573021363,1169
17932,332,1,54.2160143508,194
17933,333,5,27.8729197345,1078
17934,334,14,83.4326403759,811
17935,335,10,83.7550110415,156
17936,336,5,7.73765124861,630
17937,337,24,49.1499712046,1589
17938,338,3,146.447779014,33
17939,339,6,360.970326279,933
17940,340,11,136.090200025,1992
17941,341,32,70.5148611899,1041
17942,342,3,33.5686236695,1358
17943,343,28,21.8630210209,158
17944,344,11,98.7179972948,17
17945,345,7,34.604443578,387
17946,346,8,22.2492200553,410
17947,347,21,8.13213420038,1989
17948,348,16,29.3681836936,1051
17949,349,13,9.56630977311,1612
17950,350,16,68.5102579329,1278
17951,351,12,76.4633319832,1862
17952,352,12,13.782786128,679
17953,353,16,77.8003353697,480
17954,354,28,121.193394083,117
17955,355,1,39.5068197619,97
17956,356,11,97.391884806,262
17957,357,11,26.0552786153,806
17958,358,20,48.7195539593,1331
17959,359,27,16.2397568892,1653
17960,360,1,6.37347859927,1254
17961,361,21,47.4581046486,762
17962,362,33,7.36778479705,1397
17963,363,14,31.9776686986,124
17964,364,34,21.4210043923,324
17965,365,5,83.0680958506,1688
17966,366,17,19.2515483884,1871
17967,367,21,38.8153318188,96
17968,368,7,21.1832538428,753
17969,369,7,107.653711409,1207
17970,370,14,17.7171044581,1693
17971,371,34,132.445253335,1171
17972,372,1,245.884388907,1836
17973,373,5,140.172607574,530
17974,374,26,14.5356312457,1273
17975,375,6,29.3032739443,1462
17976,376,16,63.1017693184,1523
17977,377,6,66.6659114565,1961
17978,378,15,36.0350725714,1441
17979,379,23,3.75142598799,1006
17980,380,33,16.9913058473,2000
17981,381,24,82.4227932359,1970
17982,382,7,21.8206172849,1024
17983,383,32,20.3645652823,1912
17984,384,24,5.73503447379,588
17985,385,28,22.7935128673,581
17986,386,6,51.1406530684,1238
17987,387,22,99.754220329,80
17988,388,25,181.399508666,1684
17989,389,18,54.3665960959,390
17990,390,8,3.39911684527,1752
17991,391,9,277.753015189,1799
17992,392,33,34.7484283219,798
17993,393,22,41.4539112448,190
17994,394,4,116.077130885,707
17995,395,26,0.286464818912,1515
17996,396,25,16.3159173774,1187
17997,397,3,10.4882419356,42
17998,398,24,14.0069537305,70
17999,399,25,8.45522720331,584
18000,400,33,104.441840516,538
18001,401,30,41.1826973653,574
18002,402,5,15.085732742,1181
18003,403,14,3.83666020737,1607
18004,404,20,10.3986768234,72
18005,405,5,14.6434803473,1980
18006,406,32,116.660971909,1964
18007,407,13,30.0001001577,828
18008,408,3,40.6614054873,202
18009,409,26,100.08640616,1382
18010,410,22,68.1787164998,1372
18011,411,28,89.6294477877,15
18012,412,27,156.002370475,1009
18013,413,23,0.321992958527,1044
18014,414,32,55.9989327135,1897
18015,415,19,17.694527917,1095
18016,416,22,33.6766798675,883
18017,417,4,22.5468351773,1593
18018,418,15,14.3934819772,798
18019,419,7,14.4823800391,1436
18020,420,3,62.7841255135,1768
18021,421,7,106.475883717,1862
18022,422,10,12.2010112141,1192
18023,423,4,186.677533878,584
18024,424,14,65.205026684,1920
18025,425,32,7.7653408719,1356
18026,426,9,21.6115691549,778
18027,427,3,9.36211212343,1375
18028,428,15,85.8409116603,39
18029,429,25,1.58347419575,1628
18030,430,31,0.668466467944,1169
18031,431,1,107.384608871,1403
18032,432,25,47.8766980686,1013
18033,433,5,113.661699403,615
18034,434,28,69.6038924515,1275
18035,435,35,46.0135219224,1824
18036,436,8,59.9540923567,1171
18037,437,25,0.69495860071,1667
18038,438,33,124.851068192,34
18039,439,32,30.5704211517,146
18040,440,5,62.0610109479,789
18041,441,10,26.5618099814,1153
18042,442,36,15.8843831051,1366
18043,443,28,8.21253668015,61
18044,444,9,20.7462966771,1339
18045,445,8,92.4474323931,1268
18046,446,34,13.7000498781,1220
18047,447,10,24.8557003817,429
18048,448,20,103.826891984,1849
18049,449,9,463.712203194,805
18050,450,3,52.5089220987,924
18051,451,27,114.733568627,971
18052,452,6,138.176281555,1287
18053,453,13,56.2331853641,1992
18054,454,18,365.911081836,249
18055,455,8,99.8568889301,88
18056,456,18,51.3598991474,1008
18057,457,14,37.8616912484,1830
18058,458,18,128.052875038,422
18059,459,28,30.1800679614,1586
18060,460,8,143.125567414,1748
18061,461,6,45.9171845554,807
18062,462,25,40.1124010841,1311
18063,463,11,43.1888573729,1890
18064,464,10,30.941674491,56
18065,465,23,19.2273814311,202
18066,466,9,37.7902256708,99
